No,Easting,Northing,ELEVATION
820,129242.055,2682596.652,10.838
821,129242.055,2682591.652,10.675
822,129242.055,2682586.652,10.631
823,129242.055,2682581.652,10.568
824,129242.055,2682576.652,10.563
825,129242.055,2682571.652,10.562
826,129242.055,2682566.652,10.569
827,129242.055,2682561.652,10.579
828,129242.055,2682556.652,10.619
829,129242.055,2682551.652,10.652
830,129242.055,2682546.652,10.704
831,129242.055,2682541.652,10.783
832,129242.055,2682536.652,10.809
833,129242.055,2682531.652,10.829
834,129242.055,2682526.652,10.873
835,129242.055,2682521.652,11.006
836,129242.055,2682516.652,11.032
837,129242.055,2682511.652,10.922
838,129242.055,2682506.652,11.006
839,129242.055,2682501.652,10.986
840,129242.055,2682496.652,10.961
841,129242.055,2682491.652,10.987
842,129242.055,2682486.652,10.795
843,129242.055,2682481.652,10.824
844,129242.055,2682476.652,10.653
845,129242.055,2682471.652,10.706
846,129242.055,2682466.652,10.591
847,129242.055,2682461.652,10.686
848,129242.055,2682456.652,10.777
849,129242.055,2682451.652,10.742
850,129242.055,2682446.652,10.828
851,129242.055,2682441.652,10.877
852,129242.055,2682436.652,11.003
853,129242.055,2682431.652,10.73
854,129242.055,2682426.652,10.643
855,129242.055,2682421.652,10.647
856,129242.055,2682416.652,10.744
857,129242.055,2682411.652,10.704
858,129242.055,2682406.652,10.666
859,129242.055,2682401.652,10.675
860,129242.055,2682396.652,10.688
861,129242.055,2682391.652,11.217
862,129242.055,2682386.652,11.061
863,129242.055,2682381.652,10.971
864,129242.055,2682376.652,10.917
865,129242.055,2682371.652,10.757
866,129242.055,2682366.652,10.67
867,129242.055,2682361.652,10.667
868,129242.055,2682356.652,10.722
869,129242.055,2682351.652,10.617
870,129242.055,2682346.652,10.593
871,129242.055,2682341.652,10.575
872,129242.055,2682336.652,10.691
873,129242.055,2682331.652,10.761
874,129242.055,2682326.652,10.731
875,129242.055,2682321.652,10.795
876,129242.055,2682316.652,10.815
877,129242.055,2682311.652,10.822
878,129242.055,2682306.652,10.807
879,129242.055,2682301.652,10.788
880,129242.055,2682296.652,10.803
881,129242.055,2682291.652,10.851
882,129242.055,2682286.652,10.827
883,129242.055,2682281.652,10.806
884,129242.055,2682276.652,10.821
885,129242.055,2682271.652,10.876
886,129242.055,2682266.652,10.874
887,129242.055,2682261.652,10.813
888,129242.055,2682256.652,10.778
889,129242.055,2682251.652,10.81
890,129242.055,2682246.652,10.838
891,129242.055,2682241.652,10.838
892,129242.055,2682236.652,10.823
893,129242.055,2682231.652,10.826
894,129242.055,2682226.652,10.823
895,129242.055,2682221.652,10.823
896,129242.055,2682216.652,10.854
897,129242.055,2682211.652,10.85
898,129242.055,2682206.652,10.855
899,129242.055,2682201.652,10.847
900,129242.055,2682196.652,10.879
901,129242.055,2682191.652,10.837
902,129242.055,2682186.652,10.83
903,129242.055,2682181.652,10.847
904,129242.055,2682176.652,10.784
905,129242.055,2682171.652,10.822
906,129242.055,2682166.652,10.808
907,129242.055,2682161.652,10.792
908,129242.055,2682156.652,10.81
909,129242.055,2682151.652,10.818
910,129242.055,2682146.652,10.798
911,129242.055,2682141.652,10.809
912,129242.055,2682136.652,10.823
913,129242.055,2682131.652,10.827
914,129242.055,2682126.652,10.828
915,129242.055,2682121.652,10.831
916,129242.055,2682116.652,10.861
917,129242.055,2682111.652,10.835
918,129242.055,2682106.652,10.856
919,129242.055,2682101.652,10.839
920,129247.055,2682966.652,10.592
921,129247.055,2682961.652,10.607
922,129247.055,2682956.652,10.793
923,129247.055,2682951.652,10.694
924,129247.055,2682946.652,10.598
925,129247.055,2682941.652,10.584
926,129247.055,2682936.652,10.579
927,129247.055,2682931.652,10.595
928,129247.055,2682926.652,10.598
929,129247.055,2682921.652,10.602
930,129247.055,2682916.652,10.602
931,129247.055,2682911.652,10.664
932,129247.055,2682906.652,10.614
933,129247.055,2682901.652,10.656
934,129247.055,2682896.652,10.688
935,129247.055,2682891.652,10.696
936,129247.055,2682886.652,10.695
937,129247.055,2682881.652,10.676
938,129247.055,2682876.652,10.651
939,129247.055,2682871.652,10.627
940,129247.055,2682866.652,10.601
941,129247.055,2682861.652,10.641
942,129247.055,2682856.652,10.627
943,129247.055,2682851.652,10.624
944,129247.055,2682846.652,10.663
945,129247.055,2682841.652,10.793
946,129247.055,2682836.652,10.831
947,129247.055,2682831.652,10.765
948,129247.055,2682826.652,10.997
949,129247.055,2682821.652,10.974
950,129247.055,2682816.652,10.928
951,129247.055,2682811.652,10.861
952,129247.055,2682806.652,10.848
953,129247.055,2682801.652,10.807
954,129247.055,2682796.652,10.804
955,129247.055,2682791.652,10.753
956,129247.055,2682786.652,10.729
957,129247.055,2682781.652,10.727
958,129247.055,2682776.652,10.702
959,129247.055,2682771.652,10.687
960,129247.055,2682766.652,10.68
961,129247.055,2682761.652,10.675
962,129247.055,2682756.652,10.659
963,129247.055,2682751.652,10.652
964,129247.055,2682746.652,10.656
965,129247.055,2682741.652,10.665
966,129247.055,2682736.652,10.662
967,129247.055,2682731.652,10.616
968,129247.055,2682726.652,10.599
969,129247.055,2682721.652,10.601
970,129247.055,2682716.652,10.599
971,129247.055,2682711.652,10.605
972,129247.055,2682706.652,10.618
973,129247.055,2682701.652,10.644
974,129247.055,2682696.652,10.626
975,129247.055,2682691.652,10.599
976,129247.055,2682686.652,10.591
977,129247.055,2682681.652,10.592
978,129247.055,2682676.652,10.593
979,129247.055,2682671.652,10.601
980,129247.055,2682666.652,10.604
981,129247.055,2682661.652,10.582
982,129247.055,2682656.652,10.596
983,129247.055,2682651.652,10.603
984,129247.055,2682646.652,10.61
985,129247.055,2682641.652,10.607
986,129247.055,2682636.652,10.601
987,129247.055,2682631.652,10.609
988,129247.055,2682626.652,10.605
989,129247.055,2682621.652,10.682
990,129247.055,2682616.652,11.003
991,129247.055,2682611.652,11.251
992,129247.055,2682606.652,11.78
993,129247.055,2682601.652,11.126
994,129247.055,2682596.652,10.824
995,129247.055,2682591.652,10.813
996,129247.055,2682586.652,10.732
997,129247.055,2682581.652,10.696
998,129247.055,2682576.652,10.749
999,129247.055,2682571.652,10.842
1000,129247.055,2682566.652,10.852
1001,129247.055,2682561.652,10.932
1002,129247.055,2682556.652,11.074
1003,129247.055,2682551.652,10.836
1004,129247.055,2682546.652,10.682
1005,129247.055,2682541.652,10.633
1006,129247.055,2682536.652,10.678
1007,129247.055,2682531.652,10.63
1008,129247.055,2682526.652,10.661
1009,129247.055,2682521.652,10.61
1010,129247.055,2682516.652,10.61
1011,129247.055,2682511.652,10.609
1012,129247.055,2682506.652,10.613
1013,129247.055,2682501.652,10.733
1014,129247.055,2682496.652,10.888
1015,129247.055,2682491.652,10.892
1016,129247.055,2682486.652,10.979
1017,129247.055,2682481.652,10.875
1018,129247.055,2682476.652,10.944
1019,129247.055,2682471.652,11.047
1020,129247.055,2682466.652,11.041
1021,129247.055,2682461.652,11.112
1022,129247.055,2682456.652,11.093
1023,129247.055,2682451.652,11.217
1024,129247.055,2682446.652,11.219
1025,129247.055,2682441.652,11.25
1026,129247.055,2682436.652,11.292
1027,129247.055,2682431.652,11.125
1028,129247.055,2682426.652,11.058
1029,129247.055,2682421.652,11.014
1030,129247.055,2682416.652,11.167
1031,129247.055,2682411.652,10.997
1032,129247.055,2682406.652,10.99
1033,129247.055,2682401.652,10.624
1034,129247.055,2682396.652,10.75
1035,129247.055,2682391.652,10.677
1036,129247.055,2682386.652,10.648
1037,129247.055,2682381.652,10.627
1038,129247.055,2682376.652,10.624
1039,129247.055,2682371.652,10.539
1040,129247.055,2682366.652,10.936
1041,129247.055,2682361.652,11.167
1042,129247.055,2682356.652,11.165
1043,129247.055,2682351.652,11.11
1044,129247.055,2682346.652,11.049
1045,129247.055,2682341.652,10.901
1046,129247.055,2682336.652,10.833
1047,129247.055,2682331.652,10.72
1048,129247.055,2682326.652,10.581
1049,129247.055,2682321.652,10.627
1050,129247.055,2682316.652,10.728
1051,129247.055,2682311.652,10.742
1052,129247.055,2682306.652,10.621
1053,129247.055,2682301.652,10.727
1054,129247.055,2682296.652,10.737
1055,129247.055,2682291.652,10.795
1056,129247.055,2682286.652,10.806
1057,129247.055,2682281.652,10.817
1058,129247.055,2682276.652,10.843
1059,129247.055,2682271.652,10.969
1060,129247.055,2682266.652,10.788
1061,129247.055,2682261.652,10.808
1062,129247.055,2682256.652,10.835
1063,129247.055,2682251.652,10.82
1064,129247.055,2682246.652,10.831
1065,129247.055,2682241.652,10.822
1066,129247.055,2682236.652,10.831
1067,129247.055,2682231.652,10.804
1068,129247.055,2682226.652,10.813
1069,129247.055,2682221.652,10.861
1070,129247.055,2682216.652,10.786
1071,129247.055,2682211.652,10.836
1072,129247.055,2682206.652,10.848
1073,129247.055,2682201.652,10.834
1074,129247.055,2682196.652,10.843
1075,129247.055,2682191.652,10.837
1076,129247.055,2682186.652,10.809
1077,129247.055,2682181.652,10.844
1078,129247.055,2682176.652,10.828
1079,129247.055,2682171.652,10.786
1080,129247.055,2682166.652,10.851
1081,129247.055,2682161.652,10.825
1082,129247.055,2682156.652,10.823
1083,129247.055,2682151.652,10.806
1084,129247.055,2682146.652,10.814
1085,129247.055,2682141.652,10.838
1086,129247.055,2682136.652,10.827
1087,129247.055,2682131.652,10.825
1088,129247.055,2682126.652,10.837
1089,129247.055,2682121.652,10.834
1090,129247.055,2682116.652,10.833
1091,129247.055,2682111.652,10.839
1092,129247.055,2682106.652,10.828
1093,129247.055,2682101.652,10.839
1094,129247.055,2682096.652,10.827
1095,129247.055,2682091.652,10.824
1096,129247.055,2682086.652,10.827
1097,129247.055,2682081.652,10.946
1098,129247.055,2682076.652,11.009
1099,129247.055,2682071.652,10.896
1100,129247.055,2682066.652,10.913
1101,129252.055,2683011.652,10.69
1102,129252.055,2683006.652,10.67
1103,129252.055,2683001.652,10.618
1104,129252.055,2682996.652,10.604
1105,129252.055,2682991.652,10.622
1106,129252.055,2682986.652,10.612
1107,129252.055,2682981.652,10.602
1108,129252.055,2682976.652,10.596
1109,129252.055,2682971.652,10.599
1110,129252.055,2682966.652,10.602
1111,129252.055,2682961.652,10.61
1112,129252.055,2682956.652,11.272
1113,129252.055,2682951.652,10.608
1114,129252.055,2682946.652,10.59
1115,129252.055,2682941.652,10.6
1116,129252.055,2682936.652,10.653
1117,129252.055,2682931.652,10.653
1118,129252.055,2682926.652,10.594
1119,129252.055,2682921.652,10.607
1120,129252.055,2682916.652,10.588
1121,129252.055,2682911.652,10.607
1122,129252.055,2682906.652,10.596
1123,129252.055,2682901.652,10.612
1124,129252.055,2682896.652,10.622
1125,129252.055,2682891.652,10.629
1126,129252.055,2682886.652,10.627
1127,129252.055,2682881.652,10.609
1128,129252.055,2682876.652,10.596
1129,129252.055,2682871.652,10.607
1130,129252.055,2682866.652,10.865
1131,129252.055,2682861.652,10.855
1132,129252.055,2682856.652,10.949
1133,129252.055,2682851.652,11.016
1134,129252.055,2682846.652,11.045
1135,129252.055,2682841.652,10.943
1136,129252.055,2682836.652,10.904
1137,129252.055,2682831.652,10.844
1138,129252.055,2682826.652,10.838
1139,129252.055,2682821.652,10.825
1140,129252.055,2682816.652,10.803
1141,129252.055,2682811.652,10.799
1142,129252.055,2682806.652,10.728
1143,129252.055,2682801.652,10.713
1144,129252.055,2682796.652,10.696
1145,129252.055,2682791.652,10.693
1146,129252.055,2682786.652,10.684
1147,129252.055,2682781.652,10.671
1148,129252.055,2682776.652,10.67
1149,129252.055,2682771.652,10.661
1150,129252.055,2682766.652,10.658
1151,129252.055,2682761.652,10.649
1152,129252.055,2682756.652,10.608
1153,129252.055,2682751.652,10.601
1154,129252.055,2682746.652,10.646
1155,129252.055,2682741.652,10.643
1156,129252.055,2682736.652,10.597
1157,129252.055,2682731.652,10.597
1158,129252.055,2682726.652,10.596
1159,129252.055,2682721.652,10.585
1160,129252.055,2682716.652,10.646
1161,129252.055,2682711.652,10.602
1162,129252.055,2682706.652,10.615
1163,129252.055,2682701.652,10.62
1164,129252.055,2682696.652,10.626
1165,129252.055,2682691.652,10.626
1166,129252.055,2682686.652,10.598
1167,129252.055,2682681.652,10.598
1168,129252.055,2682676.652,10.596
1169,129252.055,2682671.652,10.601
1170,129252.055,2682666.652,10.613
1171,129252.055,2682661.652,10.602
1172,129252.055,2682656.652,10.601
1173,129252.055,2682651.652,10.6
1174,129252.055,2682646.652,10.636
1175,129252.055,2682641.652,10.596
1176,129252.055,2682636.652,10.587
1177,129252.055,2682631.652,10.602
1178,129252.055,2682626.652,10.6
1179,129252.055,2682621.652,10.607
1180,129252.055,2682616.652,10.782
1181,129252.055,2682611.652,10.857
1182,129252.055,2682606.652,11.085
1183,129252.055,2682601.652,10.931
1184,129252.055,2682596.652,10.902
1185,129252.055,2682591.652,10.868
1186,129252.055,2682586.652,10.737
1187,129252.055,2682581.652,10.668
1188,129252.055,2682576.652,10.607
1189,129252.055,2682571.652,10.648
1190,129252.055,2682566.652,10.681
1191,129252.055,2682561.652,10.7
1192,129252.055,2682556.652,10.789
1193,129252.055,2682551.652,10.809
1194,129252.055,2682546.652,10.886
1195,129252.055,2682541.652,10.934
1196,129252.055,2682536.652,10.922
1197,129252.055,2682531.652,11.003
1198,129252.055,2682526.652,11.108
1199,129252.055,2682521.652,11.035
1200,129252.055,2682516.652,11.054
1201,129252.055,2682511.652,11.125
1202,129252.055,2682506.652,11.164
1203,129252.055,2682501.652,11.206
1204,129252.055,2682496.652,11.243
1205,129252.055,2682491.652,11.258
1206,129252.055,2682486.652,11.259
1207,129252.055,2682481.652,11.281
1208,129252.055,2682476.652,11.305
1209,129252.055,2682471.652,11.315
1210,129252.055,2682466.652,11.339
1211,129252.055,2682461.652,11.364
1212,129252.055,2682456.652,11.357
1213,129252.055,2682451.652,11.345
1214,129252.055,2682446.652,11.341
1215,129252.055,2682441.652,11.355
1216,129252.055,2682436.652,11.377
1217,129252.055,2682431.652,11.4
1218,129252.055,2682426.652,11.449
1219,129252.055,2682421.652,11.512
1220,129252.055,2682416.652,11.517
1221,129252.055,2682411.652,11.493
1222,129252.055,2682406.652,11.441
1223,129252.055,2682401.652,11.35
1224,129252.055,2682396.652,11.278
1225,129252.055,2682391.652,11.048
1226,129252.055,2682386.652,11.025
1227,129252.055,2682381.652,10.971
1228,129252.055,2682376.652,10.871
1229,129252.055,2682371.652,10.792
1230,129252.055,2682366.652,10.687
1231,129252.055,2682361.652,10.768
1232,129252.055,2682356.652,10.829
1233,129252.055,2682351.652,10.776
1234,129252.055,2682346.652,10.729
1235,129252.055,2682341.652,10.663
1236,129252.055,2682336.652,10.593
1237,129252.055,2682331.652,10.818
1238,129252.055,2682326.652,11.104
1239,129252.055,2682321.652,11.172
1240,129252.055,2682316.652,10.913
1241,129252.055,2682311.652,10.885
1242,129252.055,2682306.652,10.903
1243,129252.055,2682301.652,10.766
1244,129252.055,2682296.652,10.688
1245,129252.055,2682291.652,10.709
1246,129252.055,2682286.652,10.722
1247,129252.055,2682281.652,10.628
1248,129252.055,2682276.652,10.689
1249,129252.055,2682271.652,11.319
1250,129252.055,2682266.652,10.716
1251,129252.055,2682261.652,10.806
1252,129252.055,2682256.652,10.786
1253,129252.055,2682251.652,10.829
1254,129252.055,2682246.652,10.823
1255,129252.055,2682241.652,10.809
1256,129252.055,2682236.652,10.835
1257,129252.055,2682231.652,10.818
1258,129252.055,2682226.652,10.816
1259,129252.055,2682221.652,10.823
1260,129252.055,2682216.652,10.776
1261,129252.055,2682211.652,10.854
1262,129252.055,2682206.652,10.841
1263,129252.055,2682201.652,10.815
1264,129252.055,2682196.652,10.844
1265,129252.055,2682191.652,10.785
1266,129252.055,2682186.652,10.78
1267,129252.055,2682181.652,10.828
1268,129252.055,2682176.652,10.835
1269,129252.055,2682171.652,10.804
1270,129252.055,2682166.652,10.821
1271,129252.055,2682161.652,10.848
1272,129252.055,2682156.652,10.814
1273,129252.055,2682151.652,10.801
1274,129252.055,2682146.652,10.804
1275,129252.055,2682141.652,10.846
1276,129252.055,2682136.652,10.802
1277,129252.055,2682131.652,10.85
1278,129252.055,2682126.652,10.836
1279,129252.055,2682121.652,10.842
1280,129252.055,2682116.652,10.816
1281,129252.055,2682111.652,10.847
1282,129252.055,2682106.652,10.845
1283,129252.055,2682101.652,10.84
1284,129252.055,2682096.652,10.829
